_id	        time	        sid	Total	Online	
2677398	2023-01-01T16:00:00	16010	1271068522	0	0
2677399	2023-01-01T17:00:00	16010	1271068522	0	0
2677400	2023-01-01T18:00:00	16010	1271068522	0	0
2677401	2023-01-01T19:00:00	16010	1271068522	0	0
2677402	2023-01-01T20:00:00	16010	1271068522	0	0
2677403	2023-01-01T21:00:00	16010	1271068522	0	0
2677404	2023-01-01T22:00:00	16010	1271068522	0	0
2677405	2023-01-01T23:00:00	16010	1271068522	0	0
2677406	2023-01-01T00:00:00	57117	9291270	0	0
2677407	2023-01-01T01:00:00	57117	9291270	0	0
2677408	2023-01-01T02:00:00	57117	9291270	0	0
2677409	2023-01-01T03:00:00	57117	9291270	0	0
2677410	2023-01-01T04:00:00	57117	9291270	0	0
2677411	2023-01-01T05:00:00	57117	9291270	0	0
2677412	2023-01-01T06:00:00	57117	9291270	0	0
2677413	2023-01-01T07:00:00	57117	9291270	0	0
2677414	2023-01-01T08:00:00	57117	9291270	0	0
2677415	2023-01-01T09:00:00	57117	9291270	0	0
2677416	2023-01-01T10:00:00	57117	9291270	0	0
2677417	2023-01-01T11:00:00	57117	9291270	0	0
2677418	2023-01-01T12:00:00	57117	9291270	0	0
2677419	2023-01-01T13:00:00	57117	9291270	0	0
2677420	2023-01-01T14:00:00	57117	9291270	0	0
2677421	2023-01-01T15:00:00	57117	9291270	0	0
2677422	2023-01-01T16:00:00	57117	9291270	0	0
2677423	2023-01-01T17:00:00	57117	9291270	0	0
2677424	2023-01-01T18:00:00	57117	9291270	0	0
2677425	2023-01-01T19:00:00	57117	9291270	0	0
2677426	2023-01-01T20:00:00	57117	9291270	0	0
2677427	2023-01-01T21:00:00	57117	9291270	0	0
2677428	2023-01-01T22:00:00	57117	9291270	0	0
2677429	2023-01-01T23:00:00	57117	9291270	0	0
2677430	2023-01-01T00:00:00	54392	141499705	0	0
2677431	2023-01-01T01:00:00	54392	141499705	0	0
2677432	2023-01-01T02:00:00	54392	141499705	0	0
2677433	2023-01-01T03:00:00	54392	141499705	0	0
2677434	2023-01-01T04:00:00	54392	141499705	0	0
2677435	2023-01-01T05:00:00	54392	141499705	0	0
2677436	2023-01-01T06:00:00	54392	141499705	0	0
2677437	2023-01-01T07:00:00	54392	141499705	0	0
2677438	2023-01-01T08:00:00	54392	141499705	0	0
2677439	2023-01-01T09:00:00	54392	141499705	36	0
2677440	2023-01-01T10:00:00	54392	141499741	235	0
2677441	2023-01-01T11:00:00	54392	141499976	667	0
2677442	2023-01-01T12:00:00	54392	141500643	621	0
2677443	2023-01-01T13:00:00	54392	141501264	695	0
2677444	2023-01-01T14:00:00	54392	141501959	352	0
2677445	2023-01-01T15:00:00	54392	141502311	141	0
2677446	2023-01-01T16:00:00	54392	141502452	0	0
2677447	2023-01-01T17:00:00	54392	141502452	0	0
2677448	2023-01-01T18:00:00	54392	141502452	0	0
2677449	2023-01-01T19:00:00	54392	141502452	0	0
2677450	2023-01-01T20:00:00	54392	141502452	0	0
2677451	2023-01-01T21:00:00	54392	141502452	0	0
2677452	2023-01-01T22:00:00	54392	141502452	0	0
2677453	2023-01-01T23:00:00	54392	141502452	0	0
2677454	2023-01-01T00:00:00	54403	10447600	0	0
2677455	2023-01-01T01:00:00	54403	10447600	0	0
2677456	2023-01-01T02:00:00	54403	10447600	0	0
2677457	2023-01-01T03:00:00	54403	10447600	0	0
2677458	2023-01-01T04:00:00	54403	10447600	0	0
2677459	2023-01-01T05:00:00	54403	10447600	0	0
2677460	2023-01-01T06:00:00	54403	10447600	0	0
2677461	2023-01-01T07:00:00	54403	10447600	0	0
2677462	2023-01-01T08:00:00	54403	10447600	0	0
2677463	2023-01-01T09:00:00	54403	10447600	0	0
2677464	2023-01-01T10:00:00	54403	10447600	0	0
2677465	2023-01-01T11:00:00	54403	10447600	100	0
2677466	2023-01-01T12:00:00	54403	10447700	200	0
2677467	2023-01-01T13:00:00	54403	10447900	100	0
2677468	2023-01-01T14:00:00	54403	10448000	100	0
2677469	2023-01-01T15:00:00	54403	10448100	100	0
2677470	2023-01-01T16:00:00	54403	10448200	0	0
2677471	2023-01-01T17:00:00	54403	10448200	0	0
2677472	2023-01-01T18:00:00	54403	10448200	0	0
2677473	2023-01-01T19:00:00	54403	10448200	0	0
2677474	2023-01-01T20:00:00	54403	10448200	0	0
2677475	2023-01-01T21:00:00	54403	10448200	0	0
2677476	2023-01-01T22:00:00	54403	10448200	0	0
2677477	2023-01-01T23:00:00	54403	10448200	0	0
2677478	2023-01-01T00:00:00	54449	41995118	0	0
2677479	2023-01-01T01:00:00	54449	41995118	0	0
2677480	2023-01-01T02:00:00	54449	41995118	0	0
2677481	2023-01-01T03:00:00	54449	41995118	0	0
2677482	2023-01-01T04:00:00	54449	41995118	0	0
2677483	2023-01-01T05:00:00	54449	41995118	0	0
2677484	2023-01-01T06:00:00	54449	41995118	0	0
2677485	2023-01-01T07:00:00	54449	41995118	0	0
2677486	2023-01-01T08:00:00	54449	41995118	0	0
2677487	2023-01-01T09:00:00	54449	41995118	0	0
2677488	2023-01-01T10:00:00	54449	41995118	0	0
2677489	2023-01-01T11:00:00	54449	41995118	100	0
2677490	2023-01-01T12:00:00	54449	41995218	100	0
2677491	2023-01-01T13:00:00	54449	41995318	200	0
2677492	2023-01-01T14:00:00	54449	41995518	0	0
2677493	2023-01-01T15:00:00	54449	41995518	0	0
2677494	2023-01-01T16:00:00	54449	41995518	0	0
2677495	2023-01-01T17:00:00	54449	41995518	0	0
2677496	2023-01-01T18:00:00	54449	41995518	0	0
2677497	2023-01-01T19:00:00	54449	41995518	0	0
2677498	2023-01-01T20:00:00	54449	41995518	0	0
2677499	2023-01-01T21:00:00	54449	41995518	0	0
2677500	2023-01-01T22:00:00	54449	41995518	0	0
2677501	2023-01-01T23:00:00	54449	41995518	0	0
2677502	2023-01-01T00:00:00	16020	195783853	0	0
2677503	2023-01-01T01:00:00	16020	195783853	0	0
2677504	2023-01-01T02:00:00	16020	195783853	0	0
2677505	2023-01-01T03:00:00	16020	195783853	0	0
2677506	2023-01-01T04:00:00	16020	195783853	0	0
2677507	2023-01-01T05:00:00	16020	195783853	0	0
2677508	2023-01-01T06:00:00	16020	195783853	0	0
2677509	2023-01-01T07:00:00	16020	195783853	0	0
2677510	2023-01-01T08:00:00	16020	195783853	0	0
2677511	2023-01-01T09:00:00	16020	195783853	116	0
2677512	2023-01-01T10:00:00	16020	195783969	482	0
2677513	2023-01-01T11:00:00	16020	195784451	1548	0
2677514	2023-01-01T12:00:00	16020	195785999	1139	0
2677515	2023-01-01T13:00:00	16020	195787138	1463	0
2677516	2023-01-01T14:00:00	16020	195788601	759	0
2677517	2023-01-01T15:00:00	16020	195789360	280	0
2677518	2023-01-01T16:00:00	16020	195789640	0	0
2677519	2023-01-01T17:00:00	16020	195789640	0	0
2677520	2023-01-01T18:00:00	16020	195789640	0	0
2677521	2023-01-01T19:00:00	16020	195789640	0	0
2677522	2023-01-01T20:00:00	16020	195789640	0	0
2677523	2023-01-01T21:00:00	16020	195789640	0	0
2677524	2023-01-01T22:00:00	16020	195789640	0	0
2677525	2023-01-01T23:00:00	16020	195789640	0	0
2677526	2023-01-01T00:00:00	16023	442775127	0	0
2677527	2023-01-01T01:00:00	16023	442775127	0	0
2677528	2023-01-01T02:00:00	16023	442775127	0	0
2677529	2023-01-01T03:00:00	16023	442775127	0	0
2677530	2023-01-01T04:00:00	16023	442775127	0	0
2677531	2023-01-01T05:00:00	16023	442775127	0	0
2677532	2023-01-01T06:00:00	16023	442775127	0	0
2677533	2023-01-01T07:00:00	16023	442775127	0	0
2677534	2023-01-01T08:00:00	16023	442775127	0	0
2677535	2023-01-01T09:00:00	16023	442775127	82	0
2677536	2023-01-01T10:00:00	16023	442775209	1387	0
2677537	2023-01-01T11:00:00	16023	442776596	2699	0
2677538	2023-01-01T12:00:00	16023	442779295	2540	0
2677539	2023-01-01T13:00:00	16023	442781835	2601	0
2677540	2023-01-01T14:00:00	16023	442784436	1363	0
2677541	2023-01-01T15:00:00	16023	442785799	521	0
2677542	2023-01-01T16:00:00	16023	442786320	0	0
2677543	2023-01-01T17:00:00	16023	442786320	0	0
2677544	2023-01-01T18:00:00	16023	442786320	0	0
2677545	2023-01-01T19:00:00	16023	442786320	0	0
2677546	2023-01-01T20:00:00	16023	442786320	0	0
2677547	2023-01-01T21:00:00	16023	442786320	0	0
2677548	2023-01-01T22:00:00	16023	442786320	0	0
2677549	2023-01-01T23:00:00	16023	442786320	0	0
2677550	2023-01-01T00:00:00	16021	468284887	0	0
2677551	2023-01-01T01:00:00	16021	468284887	0	0
2677552	2023-01-01T02:00:00	16021	468284887	0	0
2677553	2023-01-01T03:00:00	16021	468284887	0	0
2677554	2023-01-01T04:00:00	16021	468284887	0	0
2677555	2023-01-01T05:00:00	16021	468284887	0	0
2677556	2023-01-01T06:00:00	16021	468284887	0	0
2677557	2023-01-01T07:00:00	16021	468284887	0	0
2677558	2023-01-01T08:00:00	16021	468284887	0	0
2677559	2023-01-01T09:00:00	16021	468284887	107	0
2677560	2023-01-01T10:00:00	16021	468284994	873	0
2677561	2023-01-01T11:00:00	16021	468285867	1903	0
2677562	2023-01-01T12:00:00	16021	468287770	2526	0
2677563	2023-01-01T13:00:00	16021	468290296	3115	0
2677564	2023-01-01T14:00:00	16021	468293411	1247	0
2677565	2023-01-01T15:00:00	16021	468294658	413	0
2677566	2023-01-01T16:00:00	16021	468295071	5	0
2677567	2023-01-01T17:00:00	16021	468295076	0	0
2677568	2023-01-01T18:00:00	16021	468295076	0	0
2677569	2023-01-01T19:00:00	16021	468295076	0	0
2677570	2023-01-01T20:00:00	16021	468295076	0	0
2677571	2023-01-01T21:00:00	16021	468295076	0	0
2677572	2023-01-01T22:00:00	16021	468295076	0	0
2677573	2023-01-01T23:00:00	16021	468295076	0	0
2677574	2023-01-01T00:00:00	16024	164125574	0	0
2677575	2023-01-01T01:00:00	16024	164125574	0	0
2677576	2023-01-01T02:00:00	16024	164125574	0	0
2677577	2023-01-01T03:00:00	16024	164125574	0	0
2677578	2023-01-01T04:00:00	16024	164125574	0	0
2677579	2023-01-01T05:00:00	16024	164125574	0	0
2677580	2023-01-01T06:00:00	16024	164125574	0	0
2677581	2023-01-01T07:00:00	16024	164125574	0	0
2677582	2023-01-01T08:00:00	16024	164125574	0	0
2677583	2023-01-01T09:00:00	16024	164125574	44	0
2677584	2023-01-01T10:00:00	16024	164125618	454	0
2677585	2023-01-01T11:00:00	16024	164126072	1449	0
2677586	2023-01-01T12:00:00	16024	164127521	1194	0
2677587	2023-01-01T13:00:00	16024	164128715	1285	0
2677588	2023-01-01T14:00:00	16024	164130000	611	0
2677589	2023-01-01T15:00:00	16024	164130611	179	0
2677590	2023-01-01T16:00:00	16024	164130790	0	0
2677591	2023-01-01T17:00:00	16024	164130790	0	0
2677592	2023-01-01T18:00:00	16024	164130790	0	0
2677593	2023-01-01T19:00:00	16024	164130790	0	0
2677594	2023-01-01T20:00:00	16024	164130790	0	0
2677595	2023-01-01T21:00:00	16024	164130790	0	0
2677596	2023-01-01T22:00:00	16024	164130790	0	0
2677597	2023-01-01T23:00:00	16024	164130790	0	0
2677598	2023-01-01T00:00:00	16015	992135718	0	0
2677599	2023-01-01T01:00:00	16015	992135718	0	0
2677600	2023-01-01T02:00:00	16015	992135718	0	0
2677601	2023-01-01T03:00:00	16015	992135718	0	0
2677602	2023-01-01T04:00:00	16015	992135718	0	0
2677603	2023-01-01T05:00:00	16015	992135718	0	0
2677604	2023-01-01T06:00:00	16015	992135718	0	0
2677605	2023-01-01T07:00:00	16015	992135718	0	0
2677606	2023-01-01T08:00:00	16015	992135718	0	0
2677607	2023-01-01T09:00:00	16015	992135718	0	0
2677608	2023-01-01T10:00:00	16015	992135718	0	0
2677609	2023-01-01T11:00:00	16015	992135718	0	0
2677610	2023-01-01T12:00:00	16015	992135718	0	0
2677611	2023-01-01T13:00:00	16015	992135718	0	0
2677612	2023-01-01T14:00:00	16015	992135718	0	0
2677613	2023-01-01T15:00:00	16015	992135718	0	0
2677614	2023-01-01T16:00:00	16015	992135718	0	0
2677615	2023-01-01T17:00:00	16015	992135718	0	0
2677616	2023-01-01T18:00:00	16015	992135718	0	0
2677617	2023-01-01T19:00:00	16015	992135718	0	0
2677618	2023-01-01T20:00:00	16015	992135718	0	0
2677619	2023-01-01T21:00:00	16015	992135718	0	0
2677620	2023-01-01T22:00:00	16015	992135718	0	0
2677621	2023-01-01T23:00:00	16015	992135718	0	0
2677622	2023-01-01T00:00:00	16011	702292068	0	0
2677623	2023-01-01T01:00:00	16011	702292068	0	0
2677624	2023-01-01T02:00:00	16011	702292068	0	0
2677625	2023-01-01T03:00:00	16011	702292068	0	0
2677626	2023-01-01T04:00:00	16011	702292068	0	0
2677627	2023-01-01T05:00:00	16011	702292068	0	0
2677628	2023-01-01T06:00:00	16011	702292068	0	0
2677629	2023-01-01T07:00:00	16011	702292068	0	0
2677630	2023-01-01T08:00:00	16011	702292068	0	0
2677631	2023-01-01T09:00:00	16011	702292068	118	0
2677632	2023-01-01T10:00:00	16011	702292186	1933	0
2677633	2023-01-01T11:00:00	16011	702294119	4009	0
2677634	2023-01-01T12:00:00	16011	702298128	10309	0
2677635	2023-01-01T13:00:00	16011	702308437	6352	0
2677636	2023-01-01T14:00:00	16011	702314789	3764	0
2677637	2023-01-01T15:00:00	16011	702318553	1306	0
2677638	2023-01-01T16:00:00	16011	702319859	17	0
2677639	2023-01-01T17:00:00	16011	702319876	0	0
2677640	2023-01-01T18:00:00	16011	702319876	0	0
2677641	2023-01-01T19:00:00	16011	702319876	0	0
2677642	2023-01-01T20:00:00	16011	702319876	0	0
2677643	2023-01-01T21:00:00	16011	702319876	0	0
2677644	2023-01-01T22:00:00	16011	702319876	0	0
2677645	2023-01-01T23:00:00	16011	702319876	0	0
2677646	2023-01-01T00:00:00	16014	756688780	0	0
2677647	2023-01-01T01:00:00	16014	756688780	0	0
2677648	2023-01-01T02:00:00	16014	756688780	0	0
2677649	2023-01-01T03:00:00	16014	756688780	0	0
2677650	2023-01-01T04:00:00	16014	756688780	0	0
2677651	2023-01-01T05:00:00	16014	756688780	0	0
2677652	2023-01-01T06:00:00	16014	756688780	0	0
2677653	2023-01-01T07:00:00	16014	756688780	0	0
2677654	2023-01-01T08:00:00	16014	756688780	0	0
2677655	2023-01-01T09:00:00	16014	756688780	316	0
2677656	2023-01-01T10:00:00	16014	756689096	2536	0
2677657	2023-01-01T11:00:00	16014	756691632	4383	0
2677658	2023-01-01T12:00:00	16014	756696015	7920	0
2677659	2023-01-01T13:00:00	16014	756703935	4081	0
2677660	2023-01-01T14:00:00	16014	756708016	2940	0
2677661	2023-01-01T15:00:00	16014	756710956	885	0
2677662	2023-01-01T16:00:00	16014	756711841	0	0
2677663	2023-01-01T17:00:00	16014	756711841	0	0
2677664	2023-01-01T18:00:00	16014	756711841	0	0
2677665	2023-01-01T19:00:00	16014	756711841	0	0
2677666	2023-01-01T20:00:00	16014	756711841	0	0
2677667	2023-01-01T21:00:00	16014	756711841	0	0
2677668	2023-01-01T22:00:00	16014	756711841	0	0
2677669	2023-01-01T23:00:00	16014	756711841	0	0
2677670	2023-01-01T00:00:00	88062	68269235	0	0
2677671	2023-01-01T01:00:00	88062	68269235	0	0
2677672	2023-01-01T02:00:00	88062	68269235	0	0
2677673	2023-01-01T03:00:00	88062	68269235	0	0
2677674	2023-01-01T04:00:00	88062	68269235	0	0
2677675	2023-01-01T05:00:00	88062	68269235	0	0
2677676	2023-01-01T06:00:00	88062	68269235	0	0
2677677	2023-01-01T07:00:00	88062	68269235	0	0
2677678	2023-01-01T08:00:00	88062	68269235	0	0
2677679	2023-01-01T09:00:00	88062	68269235	213	0
2677680	2023-01-01T10:00:00	88062	68269448	1604	0
2677681	2023-01-01T11:00:00	88062	68271052	3158	0
2677682	2023-01-01T12:00:00	88062	68274210	3369	0
2677683	2023-01-01T13:00:00	88062	68277579	4233	0
2677684	2023-01-01T14:00:00	88062	68281812	1702	0
2677685	2023-01-01T15:00:00	88062	68283514	632	0
2677686	2023-01-01T16:00:00	88062	68284146	1	0
2677687	2023-01-01T17:00:00	88062	68284147	0	0
2677688	2023-01-01T18:00:00	88062	68284147	0	0
2677689	2023-01-01T19:00:00	88062	68284147	0	0
2677690	2023-01-01T20:00:00	88062	68284147	0	0
2677691	2023-01-01T21:00:00	88062	68284147	0	0
2677692	2023-01-01T22:00:00	88062	68284147	0	0
2677693	2023-01-01T23:00:00	88062	68284147	0	0
2677694	2023-01-01T00:00:00	54280	6005700	0	0
2677695	2023-01-01T01:00:00	54280	6005700	0	0
2677696	2023-01-01T02:00:00	54280	6005700	0	0
2677697	2023-01-01T03:00:00	54280	6005700	0	0
2677698	2023-01-01T04:00:00	54280	6005700	0	0
2677699	2023-01-01T05:00:00	54280	6005700	0	0
2677700	2023-01-01T06:00:00	54280	6005700	0	0
2677701	2023-01-01T07:00:00	54280	6005700	0	0
2677702	2023-01-01T08:00:00	54280	6005700	0	0
2677703	2023-01-01T09:00:00	54280	6005700	0	0
2677704	2023-01-01T10:00:00	54280	6005700	0	0
2677705	2023-01-01T11:00:00	54280	6005700	0	0
2677706	2023-01-01T12:00:00	54280	6005700	0	0
2677707	2023-01-01T13:00:00	54280	6005700	100	0
2677708	2023-01-01T14:00:00	54280	6005800	0	0
2677709	2023-01-01T15:00:00	54280	6005800	0	0
2677710	2023-01-01T16:00:00	54280	6005800	0	0
2677711	2023-01-01T17:00:00	54280	6005800	0	0
2677712	2023-01-01T18:00:00	54280	6005800	0	0
2677713	2023-01-01T19:00:00	54280	6005800	0	0
2677714	2023-01-01T20:00:00	54280	6005800	0	0
2677715	2023-01-01T21:00:00	54280	6005800	0	0
2677716	2023-01-01T22:00:00	54280	6005800	0	0
2677717	2023-01-01T23:00:00	54280	6005800	0	0
2677718	2023-01-01T00:00:00	16025	765831855	0	0
2677719	2023-01-01T01:00:00	16025	765831855	0	0
2677720	2023-01-01T02:00:00	16025	765831855	0	0
2677721	2023-01-01T03:00:00	16025	765831855	0	0
2677722	2023-01-01T04:00:00	16025	765831855	0	0
2677723	2023-01-01T05:00:00	16025	765831855	0	0
2677724	2023-01-01T06:00:00	16025	765831855	0	0
2677725	2023-01-01T07:00:00	16025	765831855	0	0
2677726	2023-01-01T08:00:00	16025	765831855	0	0
2677727	2023-01-01T09:00:00	16025	765831855	202	0
2677728	2023-01-01T10:00:00	16025	765832057	1892	0
2677729	2023-01-01T11:00:00	16025	765833949	5407	0
2677730	2023-01-01T12:00:00	16025	765839356	4593	0
2677731	2023-01-01T13:00:00	16025	765843949	6857	0
2677732	2023-01-01T14:00:00	16025	765850806	2341	0
2677733	2023-01-01T15:00:00	16025	765853147	786	0
2677734	2023-01-01T16:00:00	16025	765853933	0	0
2677735	2023-01-01T17:00:00	16025	765853933	0	0
2677736	2023-01-01T18:00:00	16025	765853933	0	0
2677737	2023-01-01T19:00:00	16025	765853933	0	0
2677738	2023-01-01T20:00:00	16025	765853933	0	0
2677739	2023-01-01T21:00:00	16025	765853933	0	0
2677740	2023-01-01T22:00:00	16025	765853933	0	0
2677741	2023-01-01T23:00:00	16025	765853933	0	0
2677742	2023-01-01T00:00:00	16016	677207328	0	0
2677743	2023-01-01T01:00:00	16016	677207328	0	0
2677744	2023-01-01T02:00:00	16016	677207328	0	0
2677745	2023-01-01T03:00:00	16016	677207328	0	0
2677746	2023-01-01T04:00:00	16016	677207328	0	0
2677747	2023-01-01T05:00:00	16016	677207328	0	0
2677748	2023-01-01T06:00:00	16016	677207328	0	0
2677749	2023-01-01T07:00:00	16016	677207328	0	0
2677750	2023-01-01T08:00:00	16016	677207328	0	0
2677751	2023-01-01T09:00:00	16016	677207328	342	0
2677752	2023-01-01T10:00:00	16016	677207670	1975	0
2677753	2023-01-01T11:00:00	16016	677209645	5122	0
2677754	2023-01-01T12:00:00	16016	677214767	5131	0
2677755	2023-01-01T13:00:00	16016	677219898	5020	0
2677756	2023-01-01T14:00:00	16016	677224918	2431	0
2677757	2023-01-01T15:00:00	16016	677227349	819	0
2677758	2023-01-01T16:00:00	16016	677228168	0	0
2677759	2023-01-01T17:00:00	16016	677228168	0	0
2677760	2023-01-01T18:00:00	16016	677228168	0	0
2677761	2023-01-01T19:00:00	16016	677228168	0	0
2677762	2023-01-01T20:00:00	16016	677228168	0	0
2677763	2023-01-01T21:00:00	16016	677228168	0	0
2677764	2023-01-01T22:00:00	16016	677228168	0	0
2677765	2023-01-01T23:00:00	16016	677228168	0	0
2677766	2023-01-01T00:00:00	16012	912186334	0	0
2677767	2023-01-01T01:00:00	16012	912186334	0	0
2677768	2023-01-01T02:00:00	16012	912186334	0	0
2677769	2023-01-01T03:00:00	16012	912186334	0	0
2677770	2023-01-01T04:00:00	16012	912186334	0	0
2677771	2023-01-01T05:00:00	16012	912186334	0	0
2677772	2023-01-01T06:00:00	16012	912186334	0	0
2677773	2023-01-01T07:00:00	16012	912186334	0	0
2677774	2023-01-01T08:00:00	16012	912186334	0	0
2677775	2023-01-01T09:00:00	16012	912186334	153	0
2677776	2023-01-01T10:00:00	16012	912186487	1005	0
2677777	2023-01-01T11:00:00	16012	912187492	2389	0
2677778	2023-01-01T12:00:00	16012	912189881	3368	0
2677779	2023-01-01T13:00:00	16012	912193249	3328	0
2677780	2023-01-01T14:00:00	16012	912196577	1385	0
2677781	2023-01-01T15:00:00	16012	912197962	551	0
2677782	2023-01-01T16:00:00	16012	912198513	0	0
2677783	2023-01-01T17:00:00	16012	912198513	0	0
2677784	2023-01-01T18:00:00	16012	912198513	0	0
2677785	2023-01-01T19:00:00	16012	912198513	0	0
2677786	2023-01-01T20:00:00	16012	912198513	0	0
2677787	2023-01-01T21:00:00	16012	912198513	0	0
2677788	2023-01-01T22:00:00	16012	912198513	0	0
2677789	2023-01-01T23:00:00	16012	912198513	0	0
2677790	2023-01-01T00:00:00	87887	42820207	0	0
2677791	2023-01-01T01:00:00	87887	42820207	0	0
2677792	2023-01-01T02:00:00	87887	42820207	0	0
2677793	2023-01-01T03:00:00	87887	42820207	0	0
2677794	2023-01-01T04:00:00	87887	42820207	0	0
2677795	2023-01-01T05:00:00	87887	42820207	0	0
2677796	2023-01-01T06:00:00	87887	42820207	0	0
2677797	2023-01-01T07:00:00	87887	42820207	0	0
2677798	2023-01-01T08:00:00	87887	42820207	0	0
2677799	2023-01-01T09:00:00	87887	42820207	244	0
2677800	2023-01-01T10:00:00	87887	42820451	1346	0
2677801	2023-01-01T11:00:00	87887	42821797	2679	0
2677802	2023-01-01T12:00:00	87887	42824476	2703	0
2677803	2023-01-01T13:00:00	87887	42827179	2436	0
2677804	2023-01-01T14:00:00	87887	42829615	1475	0
2677805	2023-01-01T15:00:00	87887	42831090	644	0
2677806	2023-01-01T16:00:00	87887	42831734	5	0
2677807	2023-01-01T17:00:00	87887	42831739	0	0
2677808	2023-01-01T18:00:00	87887	42831739	0	0
2677809	2023-01-01T19:00:00	87887	42831739	0	0
2677810	2023-01-01T20:00:00	87887	42831739	0	0
2677811	2023-01-01T21:00:00	87887	42831739	0	0
2677812	2023-01-01T22:00:00	87887	42831739	0	0
2677813	2023-01-01T23:00:00	87887	42831739	0	0
2677814	2023-01-01T00:00:00	16013	309690106	0	0
2677815	2023-01-01T01:00:00	16013	309690106	0	0
2677816	2023-01-01T02:00:00	16013	309690106	0	0
2677817	2023-01-01T03:00:00	16013	309690106	0	0
2677818	2023-01-01T04:00:00	16013	309690106	0	0
2677819	2023-01-01T05:00:00	16013	309690106	0	0
2677820	2023-01-01T06:00:00	16013	309690106	0	0
2677821	2023-01-01T07:00:00	16013	309690106	0	0
2677822	2023-01-01T08:00:00	16013	309690106	0	0
2677823	2023-01-01T09:00:00	16013	309690106	61	0
2677824	2023-01-01T10:00:00	16013	309690167	527	0
2677825	2023-01-01T11:00:00	16013	309690694	1632	0
2677826	2023-01-01T12:00:00	16013	309692326	2213	0
2677827	2023-01-01T13:00:00	16013	309694539	2086	0
2677828	2023-01-01T14:00:00	16013	309696625	953	0
2677829	2023-01-01T15:00:00	16013	309697578	436	0
2677830	2023-01-01T16:00:00	16013	309698014	0	0
2677831	2023-01-01T17:00:00	16013	309698014	0	0
2677832	2023-01-01T18:00:00	16013	309698014	0	0
2677833	2023-01-01T19:00:00	16013	309698014	0	0
2677834	2023-01-01T20:00:00	16013	309698014	0	0
2677835	2023-01-01T21:00:00	16013	309698014	0	0
